category,percentage,id,sampling_error,name
personality,0.9840541404560008,Openness,0.05073707324,Openness
personality,0.7982479070366959,Adventurousness,0.0448100222,Adventurousness
personality,0.28378600533977794,Artistic interests,0.09173738532,Artistic interests
personality,0.0442215303192558,Emotionality,0.04153974768,Emotionality
personality,0.3532772102180111,Imagination,0.055410035680000004,Imagination
personality,0.9860384655137417,Intellect,0.04823075612,Intellect
personality,0.9962444007151183,Liberalism,0.07432620708,Authority-challenging
personality,0.5566780858235217,Conscientiousness,0.06400862996,Conscientiousness
personality,0.931296553319008,Achievement striving,0.08731576952,Achievement striving
personality,0.9218741485754429,Cautiousness,0.08094876304,Cautiousness
personality,0.4818785544893123,Dutifulness,0.053762637159999994,Dutifulness
personality,0.0719673789906018,Orderliness,0.06175916696,Orderliness
personality,0.6897840419429327,Self-discipline,0.04136333068,Self-discipline
personality,0.9329068712288853,Self-efficacy,0.07988266200000001,Self-efficacy
personality,0.7436313100307901,Extraversion,0.048511774199999996,Extraversion
personality,0.982405114489328,Activity level,0.06756804236,Activity level
personality,0.9923340398625307,Assertiveness,0.07164939812,Assertiveness
personality,0.09358777203806845,Cheerfulness,0.08975845772,Cheerfulness
personality,0.2896385573406071,Excitement-seeking,0.07395129916000001,Excitement-seeking
personality,0.20026258818769482,Friendliness,0.06627549515999999,Outgoing
personality,0.10937332023748791,Gregariousness,0.05135001344,Gregariousness
personality,0.04393969777086543,Agreeableness,0.08629097292,Agreeableness
personality,0.3705636460461974,Altruism,0.0618884466,Altruism
personality,0.6294609843191546,Cooperation,0.07150520836,Cooperation
personality,0.01370484230229374,Modesty,0.047613118600000004,Modesty
personality,0.11303764738646649,Morality,0.05525030964,Uncompromising
personality,0.6322719518269458,Sympathy,0.0853914668,Sympathy
personality,0.9949604535977701,Trust,0.048179620799999996,Trust
personality,0.8157592302738876,Neuroticism,0.07824293368,Emotional range
personality,0.2892148728088495,Anger,0.082759828,Fiery
personality,0.30749216701985965,Anxiety,0.04733591056000001,Prone to worry
personality,0.6344430272705637,Depression,0.04946112332,Melancholy
personality,0.018667778811206126,Immoderation,0.04628584772,Immoderation
personality,0.5012203248568379,Self-consciousness,0.04842951812,Self-consciousness
personality,0.19159557647206088,Vulnerability,0.07395248312000001,Susceptible to stress
needs,0.49278666972760865,Challenge,0.07271613104,Challenge
needs,0.2440278572205002,Closeness,0.07205869612,Closeness
needs,0.7757578438904366,Curiosity,0.101515783,Curiosity
needs,0.22919652837208487,Excitement,0.0913779652,Excitement
needs,0.044597150369964034,Harmony,0.09110497308,Harmony
needs,0.12701070962690064,Ideal,0.08298425352000001,Ideal
needs,0.2258229815293799,Liberty,0.12387159568,Liberty
needs,0.40763963695129035,Love,0.08338735768,Love
needs,0.3584568477283217,Practicality,0.07384484195999999,Practicality
needs,0.049596842445286726,Self-expression,0.07105713612,Self-expression
needs,0.48605936114793197,Stability,0.09037835224,Stability
needs,0.7074208559492359,Structure,0.06868236584,Structure
values,0.020830565771290444,Conservation,0.0622006604,Conservation
values,0.710088115031484,Openness to change,0.056359804640000004,Openness to change
values,0.03337831171537653,Hedonism,0.11395365608,Hedonism
values,0.30716303629422326,Self-enhancement,0.08709788823999999,Self-enhancement
values,0.14664235984145146,Self-transcendence,0.0660433896,Self-transcendence
